timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682276499909,59,getBooks request,200,,External app 1-8,text,true,,174,124,9,9,http://localhost:8080/books/,51,0,27
1682276499960,8,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,5,0,2
1682276499890,78,getBooks request,200,,External app 1-4,text,true,,174,124,9,9,http://localhost:8080/books/,70,0,48
1682276499892,77,getBooks request,200,,External app 1-7,text,true,,174,124,9,9,http://localhost:8080/books/,68,0,45
1682276499890,79,getBooks request,200,,External app 1-6,text,true,,174,124,9,9,http://localhost:8080/books/,70,0,49
1682276499890,79,getBooks request,200,,External app 1-5,text,true,,174,124,9,9,http://localhost:8080/books/,70,0,50
1682276499890,79,getBooks request,200,,External app 1-2,text,true,,174,124,9,9,http://localhost:8080/books/,70,0,45
1682276499890,78,getBooks request,200,,External app 1-1,text,true,,174,124,9,9,http://localhost:8080/books/,70,0,45
1682276499892,77,getBooks request,200,,External app 1-3,text,true,,174,124,9,9,http://localhost:8080/books/,68,0,49
1682276499975,3,getBooks request,200,,External app 1-1,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276499974,4,getBooks request,200,,External app 1-8,text,true,,174,124,9,9,http://localhost:8080/books/,4,0,0
1682276499973,8,getBooks request,200,,External app 1-6,text,true,,174,124,9,9,http://localhost:8080/books/,8,0,0
1682276499975,6,getBooks request,200,,External app 1-3,text,true,,174,124,9,9,http://localhost:8080/books/,6,0,0
1682276499973,11,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,11,0,0
1682276499973,12,getBooks request,200,,External app 1-4,text,true,,174,124,9,9,http://localhost:8080/books/,11,0,0
1682276499972,15,getBooks request,200,,External app 1-2,text,true,,174,124,9,9,http://localhost:8080/books/,15,0,0
1682276499982,5,getBooks request,200,,External app 1-3,text,true,,174,124,9,9,http://localhost:8080/books/,5,0,0
1682276499985,3,getBooks request,200,,External app 1-4,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276499979,9,getBooks request,200,,External app 1-1,text,true,,174,124,9,9,http://localhost:8080/books/,8,0,0
1682276499985,5,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,5,0,0
1682276499987,4,getBooks request,200,,External app 1-3,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276499991,2,getBooks request,200,,External app 1-3,text,true,,174,124,9,9,http://localhost:8080/books/,2,0,0
1682276499991,4,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276499989,7,getBooks request,200,,External app 1-1,text,true,,174,124,9,9,http://localhost:8080/books/,5,0,0
1682276499989,7,getBooks request,200,,External app 1-4,text,true,,174,124,9,9,http://localhost:8080/books/,4,0,0
1682276499996,2,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,2,0,0
1682276499979,21,getBooks request,200,,External app 1-8,text,true,,174,124,9,9,http://localhost:8080/books/,21,0,0
1682276499997,3,getBooks request,200,,External app 1-4,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276499987,13,getBooks request,200,,External app 1-2,text,true,,174,124,9,9,http://localhost:8080/books/,13,0,0
1682276499999,3,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276499994,10,getBooks request,200,,External app 1-3,text,true,,174,124,9,9,http://localhost:8080/books/,10,0,0
1682276500002,3,getBooks request,200,,External app 1-2,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276500002,3,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276500000,7,getBooks request,200,,External app 1-8,text,true,,174,124,9,9,http://localhost:8080/books/,7,0,0
1682276500004,3,getBooks request,200,,External app 1-3,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276500006,3,getBooks request,200,,External app 1-2,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276500006,4,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276500000,11,getBooks request,200,,External app 1-4,text,true,,174,124,9,9,http://localhost:8080/books/,9,0,0
1682276500010,3,getBooks request,200,,External app 1-2,text,true,,174,124,9,9,http://localhost:8080/books/,3,0,0
1682276500008,7,getBooks request,200,,External app 1-8,text,true,,174,124,9,9,http://localhost:8080/books/,7,0,0
1682276500010,7,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,5,0,0
1682276500018,5,getBooks request,200,,External app 1-9,text,true,,174,124,9,9,http://localhost:8080/books/,4,0,0
1682276500014,14,getBooks request,200,,External app 1-2,text,true,,174,124,8,8,http://localhost:8080/books/,13,0,0
1682276500008,20,getBooks request,200,,External app 1-3,text,true,,174,124,8,8,http://localhost:8080/books/,19,0,0
1682276500016,17,getBooks request,200,,External app 1-8,text,true,,174,124,8,8,http://localhost:8080/books/,16,0,0
1682276500028,6,getBooks request,200,,External app 1-3,text,true,,174,124,8,8,http://localhost:8080/books/,4,0,0
1682276500033,4,getBooks request,200,,External app 1-8,text,true,,174,124,8,8,http://localhost:8080/books/,4,0,0
1682276500035,5,getBooks request,200,,External app 1-3,text,true,,174,124,8,8,http://localhost:8080/books/,5,0,0
1682276500029,11,getBooks request,200,,External app 1-2,text,true,,174,124,8,8,http://localhost:8080/books/,11,0,0
1682276500038,7,getBooks request,200,,External app 1-8,text,true,,174,124,7,7,http://localhost:8080/books/,6,0,0
1682276500042,7,getBooks request,200,,External app 1-2,text,true,,174,124,7,7,http://localhost:8080/books/,6,0,0
1682276500050,3,getBooks request,200,,External app 1-2,text,true,,174,124,7,7,http://localhost:8080/books/,2,0,0
1682276499972,89,getBooks request,200,,External app 1-7,text,true,,174,124,6,6,http://localhost:8080/books/,88,0,0
1682276500063,16,getBooks request,200,,External app 1-7,text,true,,174,124,7,7,http://localhost:8080/books/,5,0,0
1682276500074,5,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,5,0,3
1682276500081,2,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,2,0,0
1682276500084,2,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,2,0,0
1682276500080,9,getBooks request,200,,External app 1-7,text,true,,174,124,7,7,http://localhost:8080/books/,8,0,0
1682276500087,3,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,2,0,0
1682276500090,4,getBooks request,200,,External app 1-7,text,true,,174,124,7,7,http://localhost:8080/books/,3,0,0
1682276500091,3,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,2,0,0
1682276500094,4,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,4,0,0
1682276500099,3,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,3,0,0
1682276500103,2,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,2,0,0
1682276500094,13,getBooks request,200,,External app 1-7,text,true,,174,124,7,7,http://localhost:8080/books/,7,0,0
1682276500106,5,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,4,0,0
1682276500112,4,getBooks request,200,,External app 1-10,text,true,,174,124,7,7,http://localhost:8080/books/,3,0,0
1682276499997,125,getBooks request,200,,External app 1-1,text,true,,174,124,6,6,http://localhost:8080/books/,125,0,0
1682276500012,111,getBooks request,200,,External app 1-4,text,true,,174,124,6,6,http://localhost:8080/books/,111,0,0
1682276500122,3,getBooks request,200,,External app 1-1,text,true,,174,124,6,6,http://localhost:8080/books/,3,0,0
1682276500108,17,getBooks request,200,,External app 1-7,text,true,,174,124,6,6,http://localhost:8080/books/,16,0,0
1682276500124,4,getBooks request,200,,External app 1-4,text,true,,174,124,6,6,http://localhost:8080/books/,3,0,0
1682276500127,2,getBooks request,200,,External app 1-7,text,true,,174,124,6,6,http://localhost:8080/books/,2,0,0
1682276500126,3,getBooks request,200,,External app 1-1,text,true,,174,124,6,6,http://localhost:8080/books/,3,0,0
1682276500128,4,getBooks request,200,,External app 1-4,text,true,,174,124,6,6,http://localhost:8080/books/,4,0,0
1682276500130,3,getBooks request,200,,External app 1-7,text,true,,174,124,6,6,http://localhost:8080/books/,3,0,0
1682276500130,5,getBooks request,200,,External app 1-1,text,true,,174,124,6,6,http://localhost:8080/books/,4,0,0
1682276500132,3,getBooks request,200,,External app 1-4,text,true,,174,124,6,6,http://localhost:8080/books/,2,0,0
1682276500133,5,getBooks request,200,,External app 1-7,text,true,,174,124,5,5,http://localhost:8080/books/,5,0,0
1682276500135,4,getBooks request,200,,External app 1-1,text,true,,174,124,5,5,http://localhost:8080/books/,3,0,0
1682276500139,3,getBooks request,200,,External app 1-1,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500045,99,getBooks request,200,,External app 1-8,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500145,2,getBooks request,200,,External app 1-8,text,true,,174,124,5,5,http://localhost:8080/books/,2,0,0
1682276500144,4,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,4,0,2
1682276500149,2,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500146,6,getBooks request,200,,External app 1-12,text,true,,174,124,4,4,http://localhost:8080/books/,6,0,3
1682276500152,2,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500152,3,getBooks request,200,,External app 1-12,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500155,2,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500158,2,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500156,4,getBooks request,200,,External app 1-12,text,true,,174,124,4,4,http://localhost:8080/books/,4,0,0
1682276500161,2,getBooks request,200,,External app 1-12,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500160,3,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500163,3,getBooks request,200,,External app 1-12,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500167,2,getBooks request,200,,External app 1-12,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500164,7,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500170,4,getBooks request,200,,External app 1-12,text,true,,174,124,4,4,http://localhost:8080/books/,4,0,0
1682276500172,3,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500175,2,getBooks request,200,,External app 1-12,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500175,4,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,4,0,0
1682276500182,2,getBooks request,200,,External app 1-11,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500178,10,getBooks request,200,,External app 1-12,text,true,,174,124,3,3,http://localhost:8080/books/,9,0,0
1682276500188,3,getBooks request,200,,External app 1-12,text,true,,174,124,3,3,http://localhost:8080/books/,3,0,0
1682276500194,5,getBooks request,200,,External app 1-13,text,true,,174,124,3,3,http://localhost:8080/books/,5,0,3
1682276500200,2,getBooks request,200,,External app 1-13,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500203,2,getBooks request,200,,External app 1-13,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276499972,234,getBooks request,200,,External app 1-5,text,true,,174,124,4,4,http://localhost:8080/books/,234,0,0
1682276500205,3,getBooks request,200,,External app 1-13,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500207,3,getBooks request,200,,External app 1-5,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500208,3,getBooks request,200,,External app 1-13,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500211,2,getBooks request,200,,External app 1-13,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500210,4,getBooks request,200,,External app 1-5,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500214,3,getBooks request,200,,External app 1-5,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500213,6,getBooks request,200,,External app 1-13,text,true,,174,124,4,4,http://localhost:8080/books/,6,0,0
1682276500217,6,getBooks request,200,,External app 1-5,text,true,,174,124,4,4,http://localhost:8080/books/,6,0,0
1682276500220,4,getBooks request,200,,External app 1-13,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500223,5,getBooks request,200,,External app 1-5,text,true,,174,124,4,4,http://localhost:8080/books/,5,0,0
1682276500224,5,getBooks request,200,,External app 1-13,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500228,2,getBooks request,200,,External app 1-5,text,true,,174,124,4,4,http://localhost:8080/books/,2,0,0
1682276500229,3,getBooks request,200,,External app 1-13,text,true,,174,124,4,4,http://localhost:8080/books/,3,0,0
1682276500231,2,getBooks request,200,,External app 1-5,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500234,2,getBooks request,200,,External app 1-5,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500232,4,getBooks request,200,,External app 1-14,text,true,,174,124,3,3,http://localhost:8080/books/,4,0,3
1682276500237,2,getBooks request,200,,External app 1-14,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500239,4,getBooks request,200,,External app 1-14,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276499982,263,getBooks request,200,,External app 1-6,text,true,,174,124,2,2,http://localhost:8080/books/,254,0,0
1682276500243,2,getBooks request,200,,External app 1-14,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500246,2,getBooks request,200,,External app 1-14,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500250,2,getBooks request,200,,External app 1-14,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500246,9,getBooks request,200,,External app 1-6,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500253,4,getBooks request,200,,External app 1-14,text,true,,174,124,2,2,http://localhost:8080/books/,4,0,0
1682276500258,2,getBooks request,200,,External app 1-14,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500261,3,getBooks request,200,,External app 1-14,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500265,3,getBooks request,200,,External app 1-14,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500256,15,getBooks request,200,,External app 1-6,text,true,,174,124,1,1,http://localhost:8080/books/,15,0,0
1682276500272,3,getBooks request,200,,External app 1-6,text,true,,174,124,1,1,http://localhost:8080/books/,3,0,0
1682276500275,3,getBooks request,200,,External app 1-6,text,true,,174,124,1,1,http://localhost:8080/books/,2,0,0
1682276500279,2,getBooks request,200,,External app 1-6,text,true,,174,124,1,1,http://localhost:8080/books/,2,0,0
1682276500281,3,getBooks request,200,,External app 1-6,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500284,2,getBooks request,200,,External app 1-6,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500286,3,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,2
1682276500290,3,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500294,4,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500298,15,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,14,0,0
1682276500313,3,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500317,2,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500320,2,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500323,2,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500296,30,getBooks request,200,,External app 1-16,text,true,,174,124,2,2,http://localhost:8080/books/,30,0,27
1682276500326,2,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,1,0,0
1682276500328,3,getBooks request,200,,External app 1-15,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500326,5,getBooks request,200,,External app 1-16,text,true,,174,124,2,2,http://localhost:8080/books/,5,0,0
1682276500333,2,getBooks request,200,,External app 1-16,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500334,3,getBooks request,200,,External app 1-17,text,true,,174,124,3,3,http://localhost:8080/books/,3,0,2
1682276500335,2,getBooks request,200,,External app 1-16,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500338,2,getBooks request,200,,External app 1-17,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500338,2,getBooks request,200,,External app 1-16,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500340,4,getBooks request,200,,External app 1-16,text,true,,174,124,3,3,http://localhost:8080/books/,4,0,0
1682276500345,2,getBooks request,200,,External app 1-16,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500348,2,getBooks request,200,,External app 1-16,text,true,,174,124,3,3,http://localhost:8080/books/,1,0,0
1682276500350,3,getBooks request,200,,External app 1-16,text,true,,174,124,3,3,http://localhost:8080/books/,3,0,0
1682276500353,3,getBooks request,200,,External app 1-16,text,true,,174,124,3,3,http://localhost:8080/books/,3,0,0
1682276500339,16,getBooks request,200,,External app 1-18,text,true,,174,124,3,3,http://localhost:8080/books/,16,0,14
1682276500357,2,getBooks request,200,,External app 1-18,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500359,2,getBooks request,200,,External app 1-18,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500362,2,getBooks request,200,,External app 1-18,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500361,4,getBooks request,200,,External app 1-19,text,true,,174,124,3,3,http://localhost:8080/books/,4,0,2
1682276500365,2,getBooks request,200,,External app 1-18,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500366,2,getBooks request,200,,External app 1-19,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500367,2,getBooks request,200,,External app 1-18,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500368,2,getBooks request,200,,External app 1-19,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500370,3,getBooks request,200,,External app 1-18,text,true,,174,124,3,3,http://localhost:8080/books/,3,0,0
1682276500373,4,getBooks request,200,,External app 1-18,text,true,,174,124,3,3,http://localhost:8080/books/,3,0,0
1682276500371,6,getBooks request,200,,External app 1-19,text,true,,174,124,3,3,http://localhost:8080/books/,4,0,0
1682276500378,3,getBooks request,200,,External app 1-19,text,true,,174,124,3,3,http://localhost:8080/books/,3,0,0
1682276500377,4,getBooks request,200,,External app 1-18,text,true,,174,124,3,3,http://localhost:8080/books/,4,0,0
1682276500382,5,getBooks request,200,,External app 1-18,text,true,,174,124,3,3,http://localhost:8080/books/,4,0,0
1682276500382,6,getBooks request,200,,External app 1-19,text,true,,174,124,2,2,http://localhost:8080/books/,6,0,0
1682276500389,2,getBooks request,200,,External app 1-19,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500392,2,getBooks request,200,,External app 1-19,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500395,2,getBooks request,200,,External app 1-19,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500398,2,getBooks request,200,,External app 1-19,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500405,3,getBooks request,200,,External app 1-20,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,1
1682276500409,3,getBooks request,200,,External app 1-20,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500412,3,getBooks request,200,,External app 1-20,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500415,2,getBooks request,200,,External app 1-20,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500418,2,getBooks request,200,,External app 1-20,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500420,2,getBooks request,200,,External app 1-20,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500423,2,getBooks request,200,,External app 1-20,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500425,2,getBooks request,200,,External app 1-20,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500428,2,getBooks request,200,,External app 1-20,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500430,3,getBooks request,200,,External app 1-20,text,true,,174,124,3,3,http://localhost:8080/books/,3,0,0
1682276500418,15,getBooks request,200,,External app 1-21,text,true,,174,124,3,3,http://localhost:8080/books/,15,0,2
1682276500436,2,getBooks request,200,,External app 1-21,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500439,3,getBooks request,200,,External app 1-21,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500443,2,getBooks request,200,,External app 1-21,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500446,3,getBooks request,200,,External app 1-21,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500450,3,getBooks request,200,,External app 1-21,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500453,3,getBooks request,200,,External app 1-21,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500457,2,getBooks request,200,,External app 1-21,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500340,121,getBooks request,200,,External app 1-17,text,true,,174,124,2,2,http://localhost:8080/books/,120,0,0
1682276500459,3,getBooks request,200,,External app 1-21,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500461,3,getBooks request,200,,External app 1-17,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500463,2,getBooks request,200,,External app 1-21,text,true,,174,124,2,2,http://localhost:8080/books/,1,0,0
1682276500465,2,getBooks request,200,,External app 1-17,text,true,,174,124,1,1,http://localhost:8080/books/,2,0,0
1682276500467,2,getBooks request,200,,External app 1-17,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500470,1,getBooks request,200,,External app 1-17,text,true,,174,124,2,2,http://localhost:8080/books/,1,0,0
1682276500472,2,getBooks request,200,,External app 1-17,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500472,4,getBooks request,200,,External app 1-22,text,true,,174,124,2,2,http://localhost:8080/books/,4,0,2
1682276500474,2,getBooks request,200,,External app 1-17,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500476,2,getBooks request,200,,External app 1-17,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500476,2,getBooks request,200,,External app 1-22,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500479,2,getBooks request,200,,External app 1-22,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500482,2,getBooks request,200,,External app 1-22,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500484,2,getBooks request,200,,External app 1-22,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500486,2,getBooks request,200,,External app 1-22,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500489,2,getBooks request,200,,External app 1-22,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500491,2,getBooks request,200,,External app 1-22,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500485,11,getBooks request,200,,External app 1-23,text,true,,174,124,2,2,http://localhost:8080/books/,11,0,5
1682276500494,2,getBooks request,200,,External app 1-22,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500496,2,getBooks request,200,,External app 1-22,text,true,,174,124,3,3,http://localhost:8080/books/,2,0,0
1682276500497,4,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,4,0,2
1682276500502,2,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500504,2,getBooks request,200,,External app 1-23,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500504,3,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500507,2,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500510,1,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,1,0,0
1682276500512,2,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500509,5,getBooks request,200,,External app 1-23,text,true,,174,124,2,2,http://localhost:8080/books/,5,0,0
1682276500514,2,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500517,2,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,1,0,0
1682276500519,2,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500515,6,getBooks request,200,,External app 1-23,text,true,,174,124,2,2,http://localhost:8080/books/,4,0,0
1682276500522,2,getBooks request,200,,External app 1-24,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500524,3,getBooks request,200,,External app 1-23,text,true,,174,124,1,1,http://localhost:8080/books/,3,0,0
1682276500527,2,getBooks request,200,,External app 1-23,text,true,,174,124,1,1,http://localhost:8080/books/,2,0,0
1682276500529,2,getBooks request,200,,External app 1-23,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500532,2,getBooks request,200,,External app 1-23,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500534,3,getBooks request,200,,External app 1-23,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500537,2,getBooks request,200,,External app 1-23,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500540,4,getBooks request,200,,External app 1-25,text,true,,174,124,1,1,http://localhost:8080/books/,4,0,2
1682276500545,2,getBooks request,200,,External app 1-25,text,true,,174,124,1,1,http://localhost:8080/books/,2,0,0
1682276500547,3,getBooks request,200,,External app 1-25,text,true,,174,124,2,2,http://localhost:8080/books/,3,0,0
1682276500550,2,getBooks request,200,,External app 1-25,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500553,2,getBooks request,200,,External app 1-25,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500549,7,getBooks request,200,,External app 1-26,text,true,,174,124,2,2,http://localhost:8080/books/,6,0,5
1682276500556,1,getBooks request,200,,External app 1-26,text,true,,174,124,2,2,http://localhost:8080/books/,1,0,0
1682276500555,2,getBooks request,200,,External app 1-25,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500558,2,getBooks request,200,,External app 1-26,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500558,2,getBooks request,200,,External app 1-25,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500560,2,getBooks request,200,,External app 1-25,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500560,3,getBooks request,200,,External app 1-26,text,true,,174,124,2,2,http://localhost:8080/books/,2,0,0
1682276500563,1,getBooks request,200,,External app 1-26,text,true,,174,124,2,2,http://localhost:8080/books/,1,0,0
